locationid,TypesofArt,Amount,site,room,publicaccess,description,unitposition,objectid,title_x,displaydate_x,creditline_x,classification_x,iiifthumburl,constituentid,displayorder,role,visualbrowsernationality,forwarddisplayname,visualbrowsernationality.1,title_y,beginyear,medium,creditline_y,classification_y
8712,painting,1,West Building,M-091,1,West Main Floor Gallery 91,W,52261,Beach near Etretat,c. 1872,Ailsa Mellon Bruce Collection,Painting,"https://api.nga.gov/iiif/fc7081c4-1dcb-4436-84e8-3ea0dd73ee1f/full/!200,200/0/default.jpg",1169,1,artist,French,Jean-Baptiste-Camille Corot,French,Beach near Etretat,1872,oil on canvas,Ailsa Mellon Bruce Collection,Painting
8712,painting,1,West Building,M-091,1,West Main Floor Gallery 91,W,102627,"View of a Villa, Pizzofalcone, Naples",c. 1819,"New Century Fund, Gift of Lois and Robert Erburu",Painting,"https://api.nga.gov/iiif/8432b64a-0016-4940-8b14-5bb4daa4eb49/full/!200,200/0/default.jpg",21409,1,painter,French,Lancelot-Théodore Turpin de Crissé,French,"View of a Villa, Pizzofalcone, Naples",1819,oil on canvas,"New Century Fund, Gift of Lois and Robert Erburu",Painting
8712,painting,1,West Building,M-091,1,West Main Floor Gallery 91,W,130897,"View of the Castello di San Giuliano, near Trapani, Sicily",c. 1824/1826,Gift of Frank Anderson Trapp,Painting,"https://api.nga.gov/iiif/793cce4a-0b9c-4c18-96e4-8327c6475eee/full/!200,200/0/default.jpg",13651,1,painter,French,Louise-Joséphine Sarazin de Belmont,French,"View of the Castello di San Giuliano, near Trapani, Sicily",1824,oil on canvas,Gift of Frank Anderson Trapp,Painting
8712,painting,1,West Building,M-091,1,West Main Floor Gallery 91,W,221599,The Forum at Pompeii,1819,"Gift of the Matthiesen Gallery and John Lishawa Ltd. in memory of E. A. Carmean Jr. (1945–2019) and Philip Conisbee (1946–2008), both curators at the National Gallery of Art",Painting,"https://api.nga.gov/iiif/67a40105-e674-472c-999b-06fed2986008/full/!200,200/0/default.jpg",12464,1,painter,French,Achille-Etna Michallon,French,The Forum at Pompeii,1819,oil on paper,"Gift of the Matthiesen Gallery and John Lishawa Ltd. in memory of E. A. Carmean Jr. (1945–2019) and Philip Conisbee (1946–2008), both curators at the National Gallery of Art",Painting
8712,painting,1,West Building,M-091,1,West Main Floor Gallery 91,W,101749,Santa Trinità dei Monti in the Snow,1825/1830,Chester Dale Fund,Painting,"https://api.nga.gov/iiif/1fc7eee8-516f-4a14-955c-e2f7e9e2f15a/full/!200,200/0/default.jpg",9679,1,painter,French,André Giroux,French,Santa Trinità dei Monti in the Snow,1825,oil on paper on canvas,Chester Dale Fund,Painting
8712,painting,1,West Building,M-091,1,West Main Floor Gallery 91,W,134232,View of the Waterfalls at Tivoli,1788,Gift of Fern and George Wachter,Painting,"https://api.nga.gov/iiif/d73bdc2b-1293-4aa2-9768-d5de1a9ed319/full/!200,200/0/default.jpg",13598,1,painter,French,Jean Joseph Xavier Bidauld,French,View of the Waterfalls at Tivoli,1788,oil on paper on canvas,Gift of Fern and George Wachter,Painting
8714,painting,1,West Building,M-092,1,West Main Floor Gallery 92,E,46477,Caroline Mortier de Trévise,c. 1810/1812,Chester Dale Collection,Painting,"https://api.nga.gov/iiif/d8ae297c-0057-41a0-9c52-deede67cc5f6/full/!200,200/0/default.jpg",975,1,artist,French,Louis-Léopold Boilly,French,Caroline Mortier de Trévise,1810,oil on canvas,Chester Dale Collection,Painting
8714,painting,1,West Building,M-092,1,West Main Floor Gallery 92,E,46483,Italian Peasant Boy,1825/1827,Chester Dale Collection,Painting,"https://api.nga.gov/iiif/4a30a65e-8568-49d4-8fbb-cb6ff033d27e/full/!200,200/0/default.jpg",1169,1,artist,French,Jean-Baptiste-Camille Corot,French,Italian Peasant Boy,1825,oil on paper on canvas,Chester Dale Collection,Painting
8714,painting,1,West Building,M-092,1,West Main Floor Gallery 92,E,46484,Portrait of a Young Girl,1850 or 1859,Chester Dale Collection,Painting,"https://api.nga.gov/iiif/7442ed4b-64f9-40fe-9b19-0e14b630e802/full/!200,200/0/default.jpg",1169,1,artist,French,Jean-Baptiste-Camille Corot,French,Portrait of a Young Girl,1850,oil on canvas,Chester Dale Collection,Painting
8714,painting,1,West Building,M-092,1,West Main Floor Gallery 92,E,137524,The Cartographer Professor Josef Jüttner and His Wife,1824,"Gift of Marlene, Paul and John Herring",Painting,"https://api.nga.gov/iiif/ee893d45-9572-443e-90b3-86aa0c30b914/full/!200,200/0/default.jpg",12406,1,painter,Austrian,Ferdinand Georg Waldmüller,Austrian,The Cartographer Professor Josef Jüttner and His Wife,1824,oil on wood,"Gift of Marlene, Paul and John Herring",Painting
8714,painting,1,West Building,M-092,1,West Main Floor Gallery 92,E,88615,"The Island and Bridge of San Bartolomeo, Rome",1825/1828,Patrons' Permanent Fund,Painting,"https://api.nga.gov/iiif/b65ea558-0cd2-4abc-8a76-56d9b6c44f7f/full/!200,200/0/default.jpg",1169,1,painter,French,Jean-Baptiste-Camille Corot,French,"The Island and Bridge of San Bartolomeo, Rome",1825,oil on paper on canvas,Patrons' Permanent Fund,Painting
8715,painting,1,West Building,M-092,1,West Main Floor Gallery 92,N,52156,Beach at Trouville,1864/1865,Ailsa Mellon Bruce Collection,Painting,"https://api.nga.gov/iiif/c50251b6-5e1f-4fdc-a37c-153a42b2fe2b/full/!200,200/0/default.jpg",1002,1,artist,French,Eugène Boudin,French,Beach at Trouville,1864,oil on wood,Ailsa Mellon Bruce Collection,Painting
8715,painting,1,West Building,M-092,1,West Main Floor Gallery 92,N,61365,Washerwoman near Trouville,c. 1872/1876,Collection of Mr. and Mrs. Paul Mellon,Painting,"https://api.nga.gov/iiif/31f31ddd-bc7a-46e2-a3f5-ccb23873b60c/full/!200,200/0/default.jpg",1002,1,artist,French,Eugène Boudin,French,Washerwoman near Trouville,1872,oil on wood,Collection of Mr. and Mrs. Paul Mellon,Painting
8715,painting,1,West Building,M-092,1,West Main Floor Gallery 92,N,74992,"Forest Interior with a Painter, Civita Castellana",1825/1830,Gift of Mrs. John Jay Ide in memory of Mr. and Mrs. William Henry Donner,Painting,"https://api.nga.gov/iiif/9b8fd3ce-ef07-4361-a6a6-5eab1a543c57/full/!200,200/0/default.jpg",9679,1,painter,French,André Giroux,French,"Forest Interior with a Painter, Civita Castellana",1825,oil on paper,Gift of Mrs. John Jay Ide in memory of Mr. and Mrs. William Henry Donner,Painting
8715,painting,1,West Building,M-092,1,West Main Floor Gallery 92,N,74993,"Forest Interior with a Waterfall, Papigno",1825/1830,Gift of Mrs. John Jay Ide in memory of Mr. and Mrs. William Henry Donner,Painting,"https://api.nga.gov/iiif/8a4b63f3-31d9-468c-9c02-eeb1502dada2/full/!200,200/0/default.jpg",9679,1,painter,French,André Giroux,French,"Forest Interior with a Waterfall, Papigno",1825,oil on paper,Gift of Mrs. John Jay Ide in memory of Mr. and Mrs. William Henry Donner,Painting
8716,painting,1,West Building,M-092,1,West Main Floor Gallery 92,S,35087,Washerwomen at the Oise River near Valmondois,1865,Gift of R. Horace Gallatin,Painting,"https://api.nga.gov/iiif/3a27c023-34bd-4171-aeea-1e243969c130/full/!200,200/0/default.jpg",1207,1,artist,French,Charles-François Daubigny,French,Washerwomen at the Oise River near Valmondois,1865,oil on wood,Gift of R. Horace Gallatin,Painting
8716,painting,1,West Building,M-092,1,West Main Floor Gallery 92,S,35094,Landscape with Boatman,c. 1860,Gift of R. Horace Gallatin,Painting,"https://api.nga.gov/iiif/c0279003-c6f3-4eed-a8f9-56d841c45d85/full/!200,200/0/default.jpg",1846,1,artist,French,Théodore Rousseau,French,Landscape with Boatman,1860,oil on wood,Gift of R. Horace Gallatin,Painting
8716,painting,1,West Building,M-092,1,West Main Floor Gallery 92,S,98290,Mountain Stream in the Auvergne,1830,Chester Dale Fund,Painting,"https://api.nga.gov/iiif/9bd1dff1-45bb-4cd2-a985-ca271ea54582/full/!200,200/0/default.jpg",1846,1,painter,French,Théodore Rousseau,French,Mountain Stream in the Auvergne,1830,oil on paper on canvas,Chester Dale Fund,Painting
8716,painting,1,West Building,M-092,1,West Main Floor Gallery 92,S,102195,Fallen Tree,1839/1845,Gift of Ivan E. Phillips in memory of his brother Neil F. Phillips,Painting,"https://api.nga.gov/iiif/e6e386ba-4857-470c-b4cb-15ab7dacbcdc/full/!200,200/0/default.jpg",21261,1,painter,Swiss,Alexandre Calame,Swiss,Fallen Tree,1839,oil on paper on canvas,Gift of Ivan E. Phillips in memory of his brother Neil F. Phillips,Painting
8717,painting,1,West Building,M-092,1,West Main Floor Gallery 92,W,66408,Calm Sea,1866,Collection of Mr. and Mrs. Paul Mellon,Painting,"https://api.nga.gov/iiif/c790c1ba-9b5f-4275-9f7d-7f501e30992c/full/!200,200/0/default.jpg",1174,1,artist,French,Gustave Courbet,French,Calm Sea,1866,oil on canvas,Collection of Mr. and Mrs. Paul Mellon,Painting
8717,painting,1,West Building,M-092,1,West Main Floor Gallery 92,W,46479,The Beach at Villerville,1864,Chester Dale Collection,Painting,"https://api.nga.gov/iiif/b94db39d-9c08-4e31-9373-a042b662ead6/full/!200,200/0/default.jpg",1002,1,artist,French,Eugène Boudin,French,The Beach at Villerville,1864,oil on canvas,Chester Dale Collection,Painting
8717,painting,1,West Building,M-092,1,West Main Floor Gallery 92,W,154844,The Black Rocks at Trouville,1865/1866,Chester Dale Fund,Painting,"https://api.nga.gov/iiif/c0d7780f-d00d-4c01-b5f8-c138420d2340/full/!200,200/0/default.jpg",1174,1,artist,French,Gustave Courbet,French,The Black Rocks at Trouville,1865,oil on canvas,Chester Dale Fund,Painting
8719,painting,1,West Building,M-093,1,West Main Floor Gallery 93,E,92234,The Approaching Storm,1849,Chester Dale Fund,Painting,"https://api.nga.gov/iiif/4b7a7e71-191c-41f7-8da9-d8a00eded3bc/full/!200,200/0/default.jpg",5891,1,painter,French,Constant Troyon,French,The Approaching Storm,1849,oil on canvas on board,Chester Dale Fund,Painting
8720,painting,1,West Building,M-093,1,West Main Floor Gallery 93,N,46584,Forest of Fontainebleau,1834,Chester Dale Collection,Painting,"https://api.nga.gov/iiif/5c1e9c2f-31e2-4234-801b-033610d0102c/full/!200,200/0/default.jpg",1169,1,artist,French,Jean-Baptiste-Camille Corot,French,Forest of Fontainebleau,1834,oil on canvas,Chester Dale Collection,Painting
8720,painting,1,West Building,M-093,1,West Main Floor Gallery 93,N,46586,A View near Volterra,1838,Chester Dale Collection,Painting,"https://api.nga.gov/iiif/b2e0595c-22b9-4b4c-a533-57a15a7ae6d0/full/!200,200/0/default.jpg",1169,1,artist,French,Jean-Baptiste-Camille Corot,French,A View near Volterra,1838,oil on canvas,Chester Dale Collection,Painting
8721,painting,1,West Building,M-093,1,West Main Floor Gallery 93,S,30231,The Stream (Le Ruisseau du Puits-Noir; vallée de la Loue),1855,"Gift of Mr. and Mrs. P.H.B. Frelinghuysen in memory of her father and mother, Mr. and Mrs. H.O. Havemeyer",Painting,"https://api.nga.gov/iiif/b21f6398-b64d-490c-877e-956b95b9f68f/full/!200,200/0/default.jpg",1174,1,artist,French,Gustave Courbet,French,The Stream (Le Ruisseau du Puits-Noir; vallée de la Loue),1855,oil on canvas,"Gift of Mr. and Mrs. P.H.B. Frelinghuysen in memory of her father and mother, Mr. and Mrs. H.O. Havemeyer",Painting
8721,painting,1,West Building,M-093,1,West Main Floor Gallery 93,S,43681,La Grotte de la Loue,1864,Gift of Charles L. Lindemann,Painting,"https://api.nga.gov/iiif/3210c9d5-5556-4294-b1e5-b78eef4fc5e2/full/!200,200/0/default.jpg",1174,1,artist,French,Gustave Courbet,French,La Grotte de la Loue,1864,oil on canvas,Gift of Charles L. Lindemann,Painting
8722,painting,1,West Building,M-093,1,West Main Floor Gallery 93,W,111573,"The Edge of the Forest at Les Monts-Girard, Fontainebleau",1868,Chester Dale Fund,Painting,"https://api.nga.gov/iiif/d5be76c8-e3f6-41a9-8977-888849e1b20f/full/!200,200/0/default.jpg",1227,1,painter,French,Narcisse Diaz de la Peña,French,"The Edge of the Forest at Les Monts-Girard, Fontainebleau",1868,oil on canvas,Chester Dale Fund,Painting
8722,painting,1,West Building,M-093,1,West Main Floor Gallery 93,W,195825,In the Forest,1874,Corcoran Collection (William A. Clark Collection),Painting,"https://api.nga.gov/iiif/96adf641-cc97-46de-8447-ebfb678b9840/full/!200,200/0/default.jpg",1227,1,painter,French,Narcisse Diaz de la Peña,French,In the Forest,1874,oil on wood,Corcoran Collection (William A. Clark Collection),Painting
8722,painting,1,West Building,M-093,1,West Main Floor Gallery 93,W,195862,The Colza (Harvesting Rapeseed),1860,Corcoran Collection (William A. Clark Collection),Painting,"https://api.nga.gov/iiif/989a51f2-9bc7-4e9e-84ee-c1eb44591d45/full/!200,200/0/default.jpg",42162,1,painter,French,Jules Breton,French,The Colza (Harvesting Rapeseed),1860,oil on canvas,Corcoran Collection (William A. Clark Collection),Painting
10138,sculpture,1,West Building,M-083,1,West Main Floor Gallery 83,CENTER,52381,Eve,1890,Ailsa Mellon Bruce Fund,Sculpture,"https://api.nga.gov/iiif/54c09431-7ab9-44fe-97c2-41759ad6506e/full/!200,200/0/default.jpg",1330,1,artist,French,Paul Gauguin,French,Eve,1890,glazed ceramic,Ailsa Mellon Bruce Fund,Sculpture
10344,sculpture,1,West Building,M-136,1,East Garden Court,CENTER,575,Cherubs Playing with a Lyre,1672-1673,Andrew W. Mellon Collection,Sculpture,"https://api.nga.gov/iiif/350eaa43-63aa-4a4f-9f28-11e3f76913b1/full/!200,200/0/default.jpg",2149,1,artist,French,Pierre Legros I,French,Cherubs Playing with a Lyre,1672,lead with traces of gilding,Andrew W. Mellon Collection,Sculpture
10348,sculpture,1,West Building,M-134,1,East Sculpture Hall,CENTER,577,Monumental Urn,c. 1860,Andrew W. Mellon Collection,Sculpture,"https://api.nga.gov/iiif/5fa75847-8b44-48a8-9d97-357f3cb3de69/full/!200,200/0/default.jpg",2067,1,sculptor,French,Clodion,French,Monumental Urn,1860,marble,Andrew W. Mellon Collection,Sculpture
10348,sculpture,1,West Building,M-134,1,East Sculpture Hall,CENTER,578,Monumental Urn,c. 1860,Andrew W. Mellon Collection,Sculpture,"https://api.nga.gov/iiif/03594b3f-8a8c-4e1f-be83-45818b55b291/full/!200,200/0/default.jpg",2067,1,sculptor,French,Clodion,French,Monumental Urn,1860,marble,Andrew W. Mellon Collection,Sculpture
10349,sculpture,1,West Building,M-134,1,East Sculpture Hall,E,41725,Painting and Sculpture,1774/1778,Samuel H. Kress Collection,Sculpture,"https://api.nga.gov/iiif/7583412c-fee6-496a-b316-467f8a495a40/full/!200,200/0/default.jpg",2280,1,artist,Flemish,Jean-Pierre-Antoine Tassaert,Flemish,Painting and Sculpture,1774,marble,Samuel H. Kress Collection,Sculpture
10349,sculpture,1,West Building,M-134,1,East Sculpture Hall,E,41713,Poetry and Music,c. 1774/1778,Samuel H. Kress Collection,Sculpture,"https://api.nga.gov/iiif/b0ae573d-99e5-44c8-8df4-cc7c0d13a65c/full/!200,200/0/default.jpg",2067,1,sculptor,French,Clodion,French,Poetry and Music,1774,marble,Samuel H. Kress Collection,Sculpture
10350,sculpture,1,West Building,M-134,1,East Sculpture Hall,N,1272,A Companion of Diana,1710-1724,Widener Collection,Sculpture,"https://api.nga.gov/iiif/54dc7f09-6283-4b0a-97dc-6ed7e18f0b07/full/!200,200/0/default.jpg",2152,1,artist,French,Jean-Louis Lemoyne,French,A Companion of Diana,1710,marble,Widener Collection,Sculpture
10350,sculpture,1,West Building,M-134,1,East Sculpture Hall,N,41722,Calliope,c. 1763,Samuel H. Kress Collection,Sculpture,"https://api.nga.gov/iiif/b21a4e72-88aa-4414-bb1e-be276d8fd6e4/full/!200,200/0/default.jpg",2218,1,artist,French,Augustin Pajou,French,Calliope,1763,marble,Samuel H. Kress Collection,Sculpture
10351,sculpture,1,West Building,M-134,1,East Sculpture Hall,S,12184,Justice,1610,Samuel H. Kress Collection,Sculpture,"https://api.nga.gov/iiif/4e32560a-6f94-4439-b91d-83811dc00526/full/!200,200/0/default.jpg",5773,1,sculptor,French,Barthélemy Prieur,French,Justice,1610,marble,Samuel H. Kress Collection,Sculpture
10351,sculpture,1,West Building,M-134,1,East Sculpture Hall,S,41721,A Garden Allegory: The Dew and Zephyr Cultivating Flowers,1683/1732,Samuel H. Kress Collection,Sculpture,"https://api.nga.gov/iiif/330e3af7-d8bd-4d39-9b7e-52e5b43c9b8b/full/!200,200/0/default.jpg",2171,1,sculptor,French,Benoît Massou,French,A Garden Allegory: The Dew and Zephyr Cultivating Flowers,1683,marble,Samuel H. Kress Collection,Sculpture
10352,sculpture,1,West Building,M-134,1,East Sculpture Hall,W,12187,Neapolitan Fisherboy (Pêcheur napolitain à la coquille),1857-after 1861,Samuel H. Kress Collection,Sculpture,"https://api.nga.gov/iiif/ce311d8d-2aad-49cc-acab-d26ea93d380d/full/!200,200/0/default.jpg",2056,1,artist,French,Jean-Baptiste Carpeaux,French,Neapolitan Fisherboy (Pêcheur napolitain à la coquille),1857,marble,Samuel H. Kress Collection,Sculpture
10352,sculpture,1,West Building,M-134,1,East Sculpture Hall,W,12188,Girl with a Shell (Jeune fille à la coquille),1863-1867,Samuel H. Kress Collection,Sculpture,"https://api.nga.gov/iiif/eb27bd84-ab97-4c43-912f-e87fc015229b/full/!200,200/0/default.jpg",2056,1,artist,French,Jean-Baptiste Carpeaux,French,Girl with a Shell (Jeune fille à la coquille),1863,marble,Samuel H. Kress Collection,Sculpture
10354,painting,1,West Building,M-113,1,Founder's Room,E,43429,Lessing J. Rosenwald,1955,Gift of Lessing J. Rosenwald,Painting,"https://api.nga.gov/iiif/cc08e806-e8bd-449e-bf6a-fe4061a04d17/full/!200,200/0/default.jpg",1176,1,artist,American,Gardner Cox,American,Lessing J. Rosenwald,1955,oil on canvas,Gift of Lessing J. Rosenwald,Painting
10354,painting,1,West Building,M-113,1,Founder's Room,E,86849,Joseph E. Widener,1928,Gift of P.A.B. Widener,Painting,"https://api.nga.gov/iiif/495a9a27-10c6-4e58-b482-25bbca7e0376/full/!200,200/0/default.jpg",965,1,painter,British,Sir Oswald Hornby Joseph Birley,British,Joseph E. Widener,1928,oil on canvas,Gift of P.A.B. Widener,Painting
10355,decorative art,1,West Building,M-113,1,Founder's Room,N,984,Andrew W. Mellon,1933,Gift of Mrs. Mellon Bruce,Painting,"https://api.nga.gov/iiif/03076564-b124-41c9-89ba-90d442902349/full/!200,200/0/default.jpg",965,1,artist,British,Sir Oswald Hornby Joseph Birley,British,Andrew W. Mellon,1933,oil on canvas,Gift of Mrs. Mellon Bruce,Painting
10355,decorative art,1,West Building,M-113,1,Founder's Room,N,42392,Samuel Henry Kress,1953,Samuel H. Kress Collection,Painting,"https://api.nga.gov/iiif/e228f6e9-3f41-46d7-a5f1-e8aa10b50b86/full/!200,200/0/default.jpg",1871,1,artist,American,Leopold Seyffert,American,Samuel Henry Kress,1953,oil on canvas,Samuel H. Kress Collection,Painting
10355,decorative art,1,West Building,M-113,1,Founder's Room,N,46192,Rush Harrison Kress,1953,Samuel H. Kress Collection,Painting,"https://api.nga.gov/iiif/3d57a9e5-448f-4da3-a2ee-19b27a1b46c5/full/!200,200/0/default.jpg",1871,1,artist,American,Leopold Seyffert,American,Rush Harrison Kress,1953,oil on canvas,Samuel H. Kress Collection,Painting
10356,painting,1,West Building,M-113,1,Founder's Room,S,52350,Ailsa Mellon Bruce,1926,Ailsa Mellon Bruce Collection,Painting,"https://api.nga.gov/iiif/3b0a1f8f-b585-4475-a1a9-5960c066f23b/full/!200,200/0/default.jpg",1460,1,artist,British,Philip Alexius de László,British,Ailsa Mellon Bruce,1926,oil on canvas,Ailsa Mellon Bruce Collection,Painting
